22/02/2009 14:34:39 NumUsers: 0 WSAPISock2Usr: 0
22/02/2009 15:06:58 NumUsers: 0 WSAPISock2Usr: 0
22/02/2009 15:11:58 NumUsers: 0 WSAPISock2Usr: 0
22/02/2009 15:16:58 NumUsers: 0 WSAPISock2Usr: 0
22/02/2009 15:21:58 NumUsers: 0 WSAPISock2Usr: 0
22/02/2009 16:50:08 NumUsers: 0 WSAPISock2Usr: 0
22/02/2009 20:39:31 NumUsers: 0 WSAPISock2Usr: 0
23/02/2009 19:04:20 NumUsers: 1 WSAPISock2Usr: 1
23/02/2009 19:09:20 NumUsers: 0 WSAPISock2Usr: 0
23/02/2009 20:00:41 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 14:00:29 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 14:05:29 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 14:10:29 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 14:15:29 NumUsers: 1 WSAPISock2Usr: 1
24/02/2009 14:20:29 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 19:58:24 NumUsers: 1 WSAPISock2Usr: 1
24/02/2009 20:32:10 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 20:37:10 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 20:42:10 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 20:47:10 NumUsers: 0 WSAPISock2Usr: 0
24/02/2009 20:52:10 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 13:43:10 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 13:48:10 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 15:32:21 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 15:37:21 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 15:42:21 NumUsers: 1 WSAPISock2Usr: 1
05/03/2009 15:47:21 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 15:52:21 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 16:08:29 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 16:13:29 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 20:13:16 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 20:18:16 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 20:23:16 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 20:28:16 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 20:33:16 NumUsers: 0 WSAPISock2Usr: 0
05/03/2009 20:38:16 NumUsers: 0 WSAPISock2Usr: 0
06/03/2009 14:04:13 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 12:41:58 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 12:46:58 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 15:08:46 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 15:13:46 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 15:18:46 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 15:23:46 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 15:28:46 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 15:33:46 NumUsers: 0 WSAPISock2Usr: 0
07/03/2009 15:38:46 NumUsers: 0 WSAPISock2Usr: 0
08/03/2009 12:14:19 NumUsers: 0 WSAPISock2Usr: 0
09/03/2009 20:17:27 NumUsers: 1 WSAPISock2Usr: 1
12/03/2009 13:18:02 NumUsers: 0 WSAPISock2Usr: 0
12/03/2009 13:23:02 NumUsers: 1 WSAPISock2Usr: 1
15/03/2009 19:03:33 NumUsers: 0 WSAPISock2Usr: 0
15/03/2009 19:08:33 NumUsers: 0 WSAPISock2Usr: 0
15/03/2009 19:13:33 NumUsers: 0 WSAPISock2Usr: 0
16/03/2009 14:35:19 NumUsers: 0 WSAPISock2Usr: 0
16/03/2009 14:40:19 NumUsers: 0 WSAPISock2Usr: 0
16/03/2009 14:45:19 NumUsers: 0 WSAPISock2Usr: 0
16/03/2009 14:50:19 NumUsers: 0 WSAPISock2Usr: 0
16/03/2009 14:55:19 NumUsers: 0 WSAPISock2Usr: 0
16/03/2009 15:00:20 NumUsers: 0 WSAPISock2Usr: 0
18/03/2009 12:49:35 NumUsers: 0 WSAPISock2Usr: 0
21/03/2009 18:06:59 NumUsers: 1 WSAPISock2Usr: 1
21/03/2009 18:11:59 NumUsers: 0 WSAPISock2Usr: 0
21/03/2009 18:16:59 NumUsers: 0 WSAPISock2Usr: 0
21/03/2009 18:21:59 NumUsers: 0 WSAPISock2Usr: 0
21/03/2009 19:29:35 NumUsers: 0 WSAPISock2Usr: 0
21/03/2009 19:34:35 NumUsers: 0 WSAPISock2Usr: 0
21/03/2009 19:39:35 NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:18:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:23:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:28:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:33:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:38:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:43:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:48:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:53:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 08:58:52 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 09:03:54 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 09:08:54 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 09:19:05 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 09:24:05 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 09:41:14 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 09:46:14 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 10:00:37 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 10:05:37 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 11:11:53 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 11:16:53 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 11:21:53 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 11:26:53 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 11:31:53 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 11:36:53 p.m. NumUsers: 0 WSAPISock2Usr: 0
04/01/2014 11:41:53 p.m. NumUsers: 0 WSAPISock2Usr: 0
09/01/2014 11:57:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 12:02:25 a.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 12:07:25 a.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 12:12:25 a.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 12:17:25 a.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 12:22:25 a.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 12:34:55 a.m. NumUsers: 1 WSAPISock2Usr: 1
10/01/2014 12:40:56 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 12:57:57 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:02:57 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:07:57 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:12:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:17:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:22:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:27:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:32:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:37:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:42:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 01:47:58 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 02:05:37 p.m. NumUsers: 1 WSAPISock2Usr: 1
10/01/2014 11:12:36 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 11:32:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 11:37:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 11:42:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 11:47:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 11:52:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
10/01/2014 11:57:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 12:02:45 a.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 12:07:45 a.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 12:12:45 a.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 12:17:45 a.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 12:22:45 a.m. NumUsers: 1 WSAPISock2Usr: 1
11/01/2014 12:27:45 a.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 02:48:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 02:53:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 02:58:47 p.m. NumUsers: 1 WSAPISock2Usr: 1
11/01/2014 10:57:55 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 11:02:55 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 11:07:55 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 11:12:55 p.m. NumUsers: 1 WSAPISock2Usr: 1
11/01/2014 11:17:55 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 11:34:51 p.m. NumUsers: 0 WSAPISock2Usr: 0
11/01/2014 11:39:51 p.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 12:07:56 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 12:21:30 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 12:26:30 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 12:49:13 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 12:54:13 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 12:59:13 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:04:13 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:09:14 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:14:14 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:19:14 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:24:14 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:29:14 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:34:14 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:39:14 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 01:56:20 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 02:01:20 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 02:10:51 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 02:11:08 a.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 08:28:18 p.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 08:49:33 p.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 11:08:39 p.m. NumUsers: 0 WSAPISock2Usr: 0
12/01/2014 11:13:39 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 12:16:09 a.m. NumUsers: 1 WSAPISock2Usr: 1
13/01/2014 12:55:45 a.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 01:00:45 a.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 12:47:35 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 12:52:35 p.m. NumUsers: 1 WSAPISock2Usr: 1
13/01/2014 01:40:04 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 01:45:04 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 01:50:04 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 01:55:04 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 02:03:04 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 02:08:04 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 06:37:35 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:02:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:07:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:12:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:17:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:22:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:27:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:32:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:37:44 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:42:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:47:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:52:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 07:57:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 08:02:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 08:07:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 08:12:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 08:17:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 08:22:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 11:24:46 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 11:29:46 p.m. NumUsers: 0 WSAPISock2Usr: 0
13/01/2014 11:34:46 p.m. NumUsers: 0 WSAPISock2Usr: 0
17/01/2014 10:50:24 p.m. NumUsers: 0 WSAPISock2Usr: 0
17/01/2014 11:00:34 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 07:44:01 p.m. NumUsers: 1 WSAPISock2Usr: 1
18/01/2014 07:49:01 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 08:24:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 08:29:45 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 08:42:46 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 08:47:46 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 08:52:46 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 08:57:46 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:02:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:07:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:12:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:17:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:22:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:27:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:32:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:37:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 09:42:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 10:00:26 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 10:05:26 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 10:10:26 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 10:15:26 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 10:20:26 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 10:25:26 p.m. NumUsers: 0 WSAPISock2Usr: 0
18/01/2014 10:30:26 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 06:30:06 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 06:35:06 p.m. NumUsers: 1 WSAPISock2Usr: 1
19/01/2014 06:40:06 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 06:45:06 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 06:50:06 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 06:55:06 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 07:00:06 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 07:05:06 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 07:27:47 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 07:52:22 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 07:57:22 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:02:22 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:07:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:12:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:17:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:22:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:27:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:32:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:37:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:42:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:47:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:52:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
19/01/2014 08:57:23 p.m. NumUsers: 0 WSAPISock2Usr: 0
